Emission_VC,Verification_VC
36.71829999802867,39.04119994331268
37.515100029850146,24.062200009211665
34.322500050620874,36.34329996202723
46.0932000351022,32.82249999756459
24.942400068539428,19.973700000264216
23.072700059856288,23.04659992660163
21.50489999621641,14.572800046153134
16.723800035833847,23.775699992256705
20.374799987621373,18.661299964151112
25.29659996071132,36.41619996415102
26.260100003128173,20.90600000883569
32.19230002287077,19.822700051008724
28.53089999916847,25.661200015747454
28.463200033002067,32.041299982665805
35.072399987257086,34.16109993850114
26.645500020094914,23.176800004875986
42.108900015591644,25.072599964914843
46.207800005504396,32.624599953123834
23.458000032405835,25.306999941676622
21.968400051264325,20.077800036233384
18.90600005935994,17.06749999357271
25.47880003476166,18.588399962027324
21.468500017363112,15.734199951111805
44.42650006240001,29.265300054248655
23.640300059923902,27.890300043509342
29.74439994432032,20.53620000879164
22.004899983585346,36.072500006412156
41.35889994358877,29.859000005671987
36.96309995575575,25.83819996289094
39.671299964538775,52.9003999872657
26.17679992908961,23.536200023954734
52.832600067631574,63.572100043529645
32.7964999996766,34.79649994915235
23.09869996679481,23.61429997108644
41.645300007076,16.005099951144075
25.619500047469046,20.827899970754515
38.69740003210609,28.37980000549578
23.895499998616287,23.072600015439093
23.530999987997347,42.89010003049043
30.431899995164713,27.71319996099919
31.15070003332221,56.447200040565804
24.989300072775222,34.54649995546788
30.921500001568347,22.52060003229417
36.27040005085291,33.99950001039542
88.7540999428893,59.718000011343975
52.20240000198828,24.280999969050754
18.84869998320937,17.79670001269551
33.5360999997647,23.239299935085
21.057000049040653,18.593500044516986
24.17680007056333,23.145600061980076
26.614300077199005,20.848700023634592
24.92160001565935,26.593399979901733
29.53610000986373,26.702800005296012
23.754899939376628,16.140400020958623
21.562200072366977,26.932000037049875
31.369400039693573,25.197600007231813
25.75489997980185,24.05699997325428
33.009999970090576,28.822599961131345
32.692300010239705,27.369400049792603
22.213200008991407,22.28619996458292
18.89039995148778,14.29149997420609
20.94770006806357,20.19240000663558
23.72369999648072,20.21330001298338
25.359099981869804,18.202899991592858
29.64550003525801,18.46329996624263
26.812200030690292,36.80690006149234
22.4632999561436,21.817400011059362
30.879899986757664,20.97369997500209
34.74439999990864,30.062200039537856
31.723599931865465,23.650700040889205
24.733999998716172,27.775699982157676
18.952899972646264,17.161199957627105
23.494499964726856,21.82259995606728
21.879999985685572,47.13489997811848
36.463099968386814,51.332699968043016
22.723700021742843,17.958100033865776
22.51010000691167,18.734100012807176
20.734099962282926,20.593499993992737
22.978800006967504,19.92170000448823
21.583000034297584,17.905999993672594
26.801699914358323,23.056999998516403
25.91639995443984,32.51530006309622
18.27060004870873,20.312200012995163
23.760100066283485,20.28620001510717
38.80690001096809,31.937099993228912
33.56729994266061,32.6819000292744
26.051799977722112,22.291400000540307
56.36389996652724,84.1447999846423
36.60370002762647,20.6977000743791
24.499699975422118,20.390400004544063
26.577800053928513,21.629999992001103
21.385099989856826,19.994600006612018
21.286199989845045,18.92689997475827
24.45800000714371,18.718499995884486
23.73930001340341,19.421700017119292
27.723600032913964,19.603900000220165
21.374700008891523,20.22890002990607
21.520599966606824,32.6819000292744
36.5361000149278,28.687199937849073
32.70269999120501,31.890199988993118
26.734099992609117,30.129800052236533
30.207899999368237,19.10920000227634
43.718300003092736,69.18139997651451
21.40079996024724,22.004899983585346
20.942399987688987,19.182000050932402
22.03620006184792,17.97380000425619
31.010000020614825,18.07789994927589
22.4632999561436,19.88519998121774
22.291400000540307,15.348699980677338
27.780900018115062,24.879899956431473
22.90600004926091,15.359100052592112
27.879800018126843,20.9112999982608
23.786099973222008,31.952700010151602
35.65580000213231,31.713099997432437
38.22349999609287,25.06219998394954
25.322599958599312,24.52570006425958
26.150699977733893,23.37989999432466
39.82760008511832,52.197199966030894
47.94730002686265,34.56209997239057
22.93719999215682,20.47890002359054
29.051699948468013,18.25499994083657
24.437200045213103,16.20820003154222
25.119400015682913,18.76540000012028
36.39540000222041,22.958099998504622
22.072600040701218,29.874699976062402
21.411199941212544,22.23410001533921
24.385100005019922,35.134999961883295
29.50489997601835,27.74439999484457
32.06210003554588,28.156000007584225
39.562099937029416,24.733999998716172
25.895500039041508,22.056999932829058
59.066999983770074,45.98900004566531
34.72870002951822,23.145599971030606
31.614199997420656,19.473800057312474
18.208100027550245,17.046699940692633
20.72890001727501,18.619599995872704
22.20289998149383,38.12459999608109
23.395600055664545,20.359100017230958
42.24419999445672,23.08310004082159
22.062199968786445,34.3120999787061
30.97870003330172,34.12460000618012
31.3798999741266,21.786199977213982
32.593399919278454,26.187200001004385
41.973400038841646,22.114300008979626
22.999700013315305,26.687099943956127
48.03589999937685,62.535699998989
39.24430002371082,35.92670000216458
17.978999949264107,22.16120001321542
23.655899985897122,17.161200048576575
21.85909997933777,24.036200011323672
21.744500008935574,19.61960006156005
20.494599993980955,18.770599945128197
42.05679997539846,19.770600010815542
23.895499998616287,30.64539996557869
23.796599998604506,21.661200025846483
33.385000006092014,26.577800053928513
42.02560003250255,32.661099976394325
30.926700037525734,22.51010000691167
26.515299941820558,23.213199983729282
23.687199973210227,23.504999990109354
52.061900078115286,51.514999995561084
35.27039998516557,27.296499956719344
21.484199987753527,33.46310004417319
23.593500009155832,20.994499936932698
22.004899983585346,27.58820000963169
25.484099933237303,20.281000070099253
34.582900025270646,23.020600019663107
23.135099945648108,27.655899975798093
22.489300044981064,20.07789998970111
23.890400007076096,23.338299979513977
34.640200010471744,32.81209992564982
31.74960002070293,28.770500011887634
35.21309999996447,39.85359999205684
24.624699926789617,37.49960005734465
59.6971999584639,51.3951999892015
44.40570000951993,31.660999957239255
22.05179998782114,23.317399973166175
20.671699985541636,20.348699945316184
25.562199971318478,32.90579998065368
19.468499976937892,14.296700010163477
14.11439998264541,13.135300014255336
21.270599972922355,21.775700042780954
19.072699979005847,17.197699980897596
22.666400036541745,25.36430001782719
31.14019991699024,28.50479995686328
30.59860000576009,30.98920005868422
34.81209996607504,34.53599993008538
37.37460001502768,28.260099952603923
23.202899956231704,24.171600034605945
54.4159999662952,47.02030000771629
76.0146999709832,24.062200009211665
34.025700006168336,21.312199987733038
19.74460001292755,15.38520000394783
40.69740007253131,21.114399987709476
23.54140005991212,16.791399957583053
16.577899987169076,12.463399980333634
13.869600024918327,15.317500037781429
30.166299984557554,23.582999983773334
28.43709999069688,19.463300031929975
24.93720003258204,22.942400028114207
51.405599970166804,31.99439997843001
36.114199974690564,34.52050004852936
51.759799953288166,27.556900022318587
39.150600059656426,19.14040003612172
49.92650001440779,73.14490003409446
37.52040001927526,34.43710002102307
21.452900000440422,20.614300046872813
22.989300032350002,25.135099986073328
20.208099977025995,15.801899917278206
14.619600005971733,13.630000012199162
14.265400022850372,20.004899943160126
27.530900024430593,21.801799994136672
28.161099999124417,22.69240003442974
24.69239998390549,30.369399974006228
49.46290000589215,34.88499996819883
45.733899969491176,35.89020006984356
48.488999982509995,28.66630002245074
24.499699975422118,20.885199955955613
40.23909996249131,60.80650000512833
43.379699945944594,33.78089995749178
24.109000059979735,16.27589999770862
23.478899947804166,20.35389998127357
23.536200023954734,17.916500019055093
17.442499938624678,17.30699996187468
23.31219993720879,16.551799944863888
28.66120003091055,15.322699982789345
18.47379999162513,16.880000021046726
23.655899985897122,41.46829996898305
40.66620003868593,22.890300078870496
22.931999956199434,24.28620000500814
34.85890001684311,22.755000009055948
32.30170004826505,21.58309998776531
50.96810000395635,31.541299995296868
26.926800001092488,23.442400015483145
27.07780004129745,49.97329997422639
42.4214000304346,22.213299962459132
22.437299958255608,20.38510001511895
20.557000061671715,19.78110003619804
20.635200053220615,20.23409997491399
22.057099977246253,14.859099974273704
19.33309995365562,18.249799995828653
21.28100004483713,24.83830003257026
24.864299939508783,20.140400010859594
25.40600007705507,19.124699974781834
21.40080005119671,20.41119996647467
31.020499955047853,31.968299936124822
33.83810008017463,26.062199958687415
27.82259998639347,27.286200020171236
27.80169998004567,20.900799972878303
24.187199960579164,29.416300003504148
44.76510002859868,35.90059995985939
22.421599987865193,16.58829996813438
21.713299975090194,17.31749998725718
21.926800036453642,23.291399975278182
20.775800021510804,14.921700039849384
15.291500039893435,14.218599972082302
14.109199946688022,11.87999996545841
9.114500062423758,9.838400001171976
13.88000000588363,19.671599966386566
30.11939998032176,23.109100038709585
37.72350000872393,20.12470004046918
27.931900058320025,23.510099981649546
34.52560004006955,46.42130006686784
25.442399964958895,28.55180000551627
38.82239998347359,28.74449992305017
27.59870003501419,22.85390000906773
23.20809999218909,26.254899967170786
44.650500058196485,40.84330003024661
43.03069999878062,33.37979997013463
21.317400023690425,17.59349997882964
19.291499938844936,15.124800029298058
19.770600010815542,16.963399957603542
23.728899941488635,22.37999997305451
27.99439998852904,21.69759991375031
24.46329999656882,29.369499952736078
34.9840000126278,31.4371999593277
45.3536000350141,21.202900006755954
34.07770000194432,38.23389997705817
23.40080000067246,33.3434000822308
32.22879995519179,41.093199979513884
26.31739998832927,25.015299979713745
35.56199999366072,21.77579999624868
24.39030004097731,21.978899985697353
26.218399943900295,18.99979997688206
23.760099975334015,22.562300000572577
27.473600039229495,19.374800012883497
29.61939999295282,23.58820001973072
21.90080003856565,22.525800068251556
24.72889991622651,21.421600013127318
32.11419998478959,41.52029996475903
38.8276999728987,28.468399978009984
37.07770001710742,36.39540000222041
35.0203999914811,25.733999973454047
46.52540001188754,73.96270002573146
33.291199997620424,25.681900024210336
31.1558000248624,21.025800015195273
24.364299952139845,19.697700008691754
32.35379999750876,18.135199934476987
25.2028000431892,20.182000025670277
19.234200044593308,14.062400077818893
17.734199991537025,18.452900076226797
22.223699943424435,19.838299976981943
27.69760003502597,25.140300022030715
24.801800009299768,39.25480004909332
49.53059997205855,33.296499987045536
35.275599930173485,31.687099999544444
23.57260000280803,23.260099987965077
37.72350000872393,63.46800000756048
58.32740007463144,21.557099989877315
27.77050003714976,20.713199955935124
25.96849999463302,17.166499947052216
22.530899968842277,18.541400004323805
22.864299990033032,17.45290001053945
32.42149996367516,18.458100021234713
22.645500030193944,16.54150000831578
26.07259993965272,25.15599999242113
20.661199960159138,17.124799978773808
13.520600077754352,15.27579997855355
31.541299995296868,25.228900085494388
30.765300016355468,29.994499982421985
35.63499994925223,30.77040000789566
39.650600047025364,28.301699967414606
38.7391000003845,23.99969998805318
52.103599955444224,69.70749991523917
22.99450006830739,22.833000002719928
39.848400047048926,20.166400008747587
23.63520006838371,17.51019999574055
21.728899992012884,26.051699933304917
17.109100008383393,19.197699930373346
14.453000039793551,11.827900016214699
23.390399928757688,16.077899999800138
23.26540006833966,19.437300034041982
26.051699933304917,22.176899983605836
23.99969998805318,18.786199962050887
35.874500008503674,32.90579998065368
35.09329999360489,42.80679995645187
34.67149999778485,34.75479998087394
23.958099973242497,51.41080000612419
45.62959993563709,31.416199999512173
32.181900041905465,22.67680001750705
32.010099948820425,23.661200066271704
22.119500044937013,20.25499998126179
30.567300018446986,19.182100004400127
27.291399965179153,20.630000017263228
24.56739994158852,17.49460006976733
20.765299996128306,37.416200029838365
23.499700000684243,18.07789994927589
21.536199983529514,21.895499958191067
26.10380006444757,23.687199973210227
23.937200057844166,18.333100069867214
35.718300023290794,37.21309994944022
42.275499981769826,31.874600063019898
30.62980003960547,22.86950002599042
27.15069995247177,19.22370001921081
56.60349997924641,53.155600016907556
49.56189995937166,40.15570002593449
23.20280000276398,17.572700016899034
24.036200011323672,17.19250003588968
18.755000019154977,13.296699944476131
32.11940002074698,12.71860000997549
30.87979994234047,24.301699977513636
24.270500034617726,20.50499997494626
26.239299950248096,34.322499959671404
32.58299993831315,33.66630007803906
34.96829995128792,32.01520003131009
28.478800049924757,21.24459997503436
28.202800058352295,20.098700042581186
57.48370003857417,40.59850007251953
25.718399956531357,19.255000006523915
23.671599956287537,22.046599951863755
22.5205999413447,17.124799978773808
26.202800017927075,20.416400002432056
23.885100017650984,13.145699995220639
13.343600039661396,12.156100001448067
16.98420001048362,15.999800052668434
27.99969997795415,21.79140001317137
33.20799996799906,33.879799957503565
29.42159999292926,23.48930001971894
33.265299953200156,29.192400052124867
53.817099978914484,32.7288000335102
36.82249998746556,24.890299937396776
22.624699977313867,39.254700004676124
60.70760000511655,40.37449998577358
24.546499935240718,20.7654000405455
30.098600018391153,21.83820006393944
23.452899949916173,19.61960006156005
40.65570001330343,24.119499994412763
23.62989998800913,20.14559995586751
22.166399958223337,16.994599991448922
15.947700012475252,14.510199980577454
13.54670002911007,19.614400025602663
19.327900008647703,17.82789995559142
23.20280000276398,20.68210005745641
21.234099949651863,23.697600045125
22.35910005765618,25.54140000938787
22.197699945536442,20.14030005739187
29.228800030978164,25.62990002843435
21.88519993069349,20.52059999186895
25.192399971274426,17.916500019055093
27.385099929233547,21.176799964450765
34.55690002738265,35.21839998938958
26.286100001016166,32.25999998903717
24.31739994790405,31.60900005241274
33.59849997650599,66.0825000522891
50.55669998910162,38.20270003416226
25.317400013591396,18.86430000013206
28.541299980133772,27.99970006890362
19.010199957847362,22.72890005770023
22.072599949751748,37.54640001716325
22.416400042857276,17.35400001052767
14.947700037737377,13.078000029054238
26.468400028534234,27.223599954595556
21.978899985697353,18.71860004030168
37.40580004887306,23.145599971030606
53.52540001695161,26.228800015815068
64.56170003730222,30.18710003743763
23.06220003447379,19.411199991736794
41.83279997960199,54.95240002346691
36.72869997899397,37.67140005948022
22.291400000540307,19.54669996848679
22.343499949784018,19.666500065795844
23.260200032382272,18.67159999164869
21.530999947572127,18.12999998946907
32.65069999542902,17.598799968254752
16.937300006247824,14.89570004196139
26.44239993969677,25.280899990320904
27.036200026486767,21.77579999624868
21.187299989833264,27.4372000603762
19.00489996842225,18.906100012827665
49.24419999952079,28.05699996315525
41.79640000074869,26.754899954539724
31.55169997626217,34.1871000273386
44.30670005604043,21.411199941212544
51.676499970199075,52.28589998296229
37.447399972734274,38.7131000024965
24.989299981825752,18.71330005087657
25.353800083394162,21.463299981405726
28.270500024518697,17.182099963974906
27.973599935648963,13.43730000371579
29.713100047956686,15.59350002935389
31.260000014299294,20.489300004555844
23.59869995416375,39.89019996879506
33.135000012407545,17.869499970402103
34.42659999564057,23.62989998800913
57.23369995394023,26.63510003912961
38.20269994321279,26.145500032725977
32.52559999964433,25.463299971306697
21.52580000256421,29.583000014099525
18.99979997688206,45.56189996947069
35.17659997669398,35.55170005711261
26.093399992532795,18.55709997471422
26.754900045489194,18.83309996628668
22.942499981581932,18.22889998948085
22.52060003229417,17.06749999357271
29.098600043653278,19.41639993674471
24.926800051616738,37.61409998332965
45.384799977910006,21.562300025834702
49.44219999742927,26.83300008357037
17.322699932265095,13.609200050268555
12.864400014223065,22.046600042813225
29.77049998662551,29.96319999510888
39.291200027946616,29.598600031022215
20.42679998339736,41.13490003874176
38.02560004260158,66.70229995506816
23.197600057756063,20.739299998240313
25.072599964914843,29.01520001614699
37.166200036153896,20.468500042625237
25.015300070663216,18.734100012807176
20.385200059536146,16.25499999136082
26.270499984093476,25.103799998760223
29.59339999506483,32.16620007151505
39.275600011023926,22.14559999629273
32.48390003136592,21.150800057512242
39.03599999830476,22.69240003442974
32.85900002083508,23.7758000366739
19.614399934653193,23.213300028146477
23.23400003660936,26.098599937540712
25.77049999672454,22.119500044937013
55.139999949460616,36.035999983141664
26.431999958731467,21.140300032129744
26.51530003277003,17.676900006335927
17.59349997882964,15.5102000462648
14.296699919214007,12.520699965534732
11.666499995044433,18.16650001273956
25.140300022030715,23.31750001758337
20.94770006806357,19.202900057280203
22.916400030226214,26.79129993339302
36.702600027638255,31.635000050300732
35.93179999370477,46.207800005504396
57.99929995191633,26.43710004122113
26.1246999798459,23.973699990165187
29.60900001198752,76.74909993511392
42.90569995646365,38.88490000463207
23.56750001126784,23.150800006987993
25.369499962835107,18.624699987412896
21.369500063883606,20.76539994959603
39.21830002582283,16.70299998295377
16.510200021002674,12.333100039541023
13.124900033290032,12.307199995120754
23.817400051484583,20.765299996128306
21.426799958135234,19.754900040425127
24.70800000082818,22.931999956199434
38.99430003002635,46.05669992088224
37.14019994731643,25.525700038997456
41.86930000287248,34.27559995543561
29.421500039461534,20.79659998344141
27.067399969382677,54.71810000017285
44.95779994613258,38.71830003845389
40.08289997727843,18.650800029718084
24.687199947948102,18.18210002966225
19.19759997690562,14.661300065199612
27.640300049824873,17.187299999932293
25.18719993531704,16.51539996601059
25.015299979713745,21.04659997712588
23.593500009155832,20.843499987677205
23.582999983773334,22.202799937076634
20.614400000340538,26.400699971418362
41.608900028222706,22.60390001538326
39.5672999729868,25.275799998780712
38.6923000405659,53.171199942880776
23.833100021874998,17.484199997852556
23.832999977457803,24.90069991836208
62.4889000391704,55.87429996012361
41.11930002181907,22.692499987897463
23.562200021842727,19.09359998535365
38.624599983450025,18.78100001704297
23.50489994569216,19.364399940968724
23.817400051484583,20.015399968542624
35.11419999995269,20.00499998757732
25.296500007243594,20.57269994111266
15.020600039861165,11.281099978077691
10.286300039297203,10.10409996524686
12.968600003659958,11.187400014023297
29.952700060675852,19.79139997274615
63.525299992761575,33.68190000401228
41.890100055752555,30.52040001421119
34.53089993854519,24.567499986005714
58.58780004928121,43.98380006023217
45.00470004131785,36.74440004033386
20.90600000883569,20.567499996104743
27.843400039273547,31.791299988981336
22.140399960335344,16.3644000167551
24.051699983829167,17.78619998731301
27.874599982169457,19.86959996429505
22.952900053496705,18.635200012795394
20.728999970742734,24.739299988141283
23.90589997958159,20.010100070066983
24.244500036729733,20.817500080738682
45.447400043485686,24.228899928857572
34.004799999820534,27.791299999080366
33.6506999701669,27.17160004976904
24.807000045257155,22.041400006855838
19.468499976937892,28.65070000552805
32.9214999510441,44.29629998412565
24.81219999026507,26.260100003128173
22.541399994224776,19.26019995153183
19.838299976981943,19.08309995997115
21.03099996020319,23.869500000728294
26.07259993965272,16.29150001463131
19.629899998108158,17.614399985177442
22.046599951863755,28.989199927309528
25.42669999456848,20.166499962215312
29.307000022527063,18.598699989524903
24.010099969018484,27.58820000963169
37.37450006155996,34.19229997234652
32.89539999968838,35.68699994502822
28.192300032969797,27.067400060332147
43.410899979789974,22.926800011191517
87.33750000828877,31.78609995302395
27.541300005395897,16.796700037957635
23.077900004864205,17.48409995343536
32.31730006518774,16.3747999977204
17.40079997034627,15.03630001025158
14.900899986969307,23.582999983773334
30.020499980309978,17.84349997251411
23.515300017606933,26.395500026410446
29.46840004369733,20.306999977037776
24.91630002623424,20.666399996116525
25.478899988229387,19.249700017098803
30.08820003742585,23.68199993725284
38.02559995165211,30.098600018391153
33.79119998498936,33.400600023014704
27.030900037061656,29.04130005845218
21.515299977181712,36.103699949308066
39.166200076579116,37.499499921977986
21.754900080850348,20.61949999188073
24.432000009255717,18.598699989524903
21.020599979237886,17.572700016899034
22.437299958255608,19.770499966398347
23.23400003660936,18.343499959883047
26.656000045477413,22.9684000260022
21.754899989900878,17.114399997808505
27.114299973618472,27.82259998639347
38.0984999537759,30.96309992542956
32.291299976350274,43.71820004962501
30.801699995208764,20.9580999580794
26.749700009531807,28.24969997163862
53.76500002967077,37.1869999980845
26.083000011567492,17.380000008415664
22.416400042857276,16.702899938536575
20.98929999192478,18.171700048696948
22.431999968830496,16.03619994057226
24.67680005793227,29.364199963310966
20.911199953843607,27.635100013867486
22.755000009055948,33.40069997648243
21.11429994329228,21.85909997933777
27.004900039173663,57.05659996237955
34.166299974458525,33.848600014607655
37.96829996645101,25.43720001995098
40.02559999207733,37.2651999896334
25.98410001155571,65.44190000568051
37.49429997697007,38.26510001090355
22.374699983629398,17.953000042325584
38.98390004906105,23.72369999648072
20.864299949607812,15.952900048432639
20.978899920010008,17.80700004019309
46.223400022427086,20.885199955955613
28.067299990652828,31.12459999101702
19.801799953711452,17.30699996187468
33.593300031498075,37.58290004043374
28.86419997594203,36.98400005305302
28.989200018258998,22.20289998149383
29.905900009907782,38.24440000244067
25.155900038953405,20.807000055356184
37.26509994521621,38.84330008077086
37.207900004432304,58.54099999851314
24.791400028334465,18.619599995872704
20.47890002359054,17.520599976705853
21.723700047004968,17.24459998513339
27.030900037061656,19.77580004677293
29.64549994430854,19.989300017186906
25.161200028378516,22.35390002169879
20.682000013039215,29.447599990817253
29.61430000141263,20.978900010959478
25.68199997767806,25.499700041109463
34.11409998079762,19.614299981185468
28.275700060476083,20.900799972878303
24.5518000156153,25.12990004106541
23.900699943624204,29.74439994432032
26.20799996293499,33.14539999337285
30.33299999515293,19.978900036221603
40.80159997101873,31.952700010151602
40.17139999632491,46.97860003943788
27.306899937684648,44.7129999884055
32.75480003139819,42.19740003463812
53.52540001695161,35.593299980973825
28.22879996529082,19.978899945272133
21.864299924345687,26.161100049648667
23.155899998528184,20.181999934720807
22.239300051296595,19.588299983297475
25.687200013635447,20.072600000275997
27.12460000111605,24.156000017683255
18.176899993704865,24.749700060056057
32.11419998478959,29.952800014143577
67.18150007145596,41.97349999230937
32.27560000595986,25.457999981881585
28.109000049880706,22.817399985797238
42.10369997963426,54.009799987397855
60.072199994465336,34.41099997871788
23.109099947760114,22.666400036541745
21.978900076646823,19.36959997692611
24.65070001562708,19.22370001921081
20.343599953775993,15.077900025062263
14.411299980565673,13.635300001624273
13.327999931789236,12.56239993381314
20.952900013071485,21.645499964506598
23.968400000740075,22.9216000661836
22.135099970910233,19.588300074246945
24.713200036785565,20.28620001510717
24.79660006429185,31.640300039725844
41.02550001334748,45.52549999061739
36.60370002762647,34.94749998935731
33.21309995953925,26.999700003216276
23.968400000740075,23.145599971030606
78.46779999454156,47.374400037369924
37.65579995160806,27.473599948280025
23.228899954119697,22.088300011091633
24.28090001558303,23.551800040877424
24.244500036729733,20.364299962238874
37.94739996010321,24.150700028258143
30.416299978242023,22.697600070387125
29.952800014143577,21.546600055444287
32.12980000171228,18.687299962039106
22.609200004808372,16.729000071791233
26.56739998201374,21.536199983529514
26.431999958731467,30.999600039649522
23.635100023966515,17.7341000380693
33.4579000082158,25.72880002844613
31.416299952979898,20.843499987677205
38.6921999961487,32.926699987001484
25.93199997136253,33.5048000124516
44.26510004122974,24.99450001778314
32.91630000603618,18.541400004323805
36.3224000466289,20.770599985553417
22.44240004074527,17.81229993866873
40.37449998577358,26.291399990441278
22.624699977313867,19.05190001707524
32.645499959471636,26.19240003696177
47.51509995912784,30.400699961319333
42.23910000291653,26.083000011567492
26.56739998201374,18.739400002232287
45.99419999067322,54.535800063604256
47.08280002887477,30.260099993029144
23.770600000716513,17.275899972446496
22.49449998998898,17.874800050776685
18.978900061483728,17.65610004440532
22.9789000513847,19.520600017131073
25.296500007243594,18.228999942948576
39.385000036418205,18.76540000012028
32.31209993828088,20.55180002571433
24.114299958455376,19.08309995997115
26.963199979945784,25.869500041153515
31.2807999762299,20.056999983353307
32.0776999615191,26.905900085694157
24.682000002940185,21.400700006779516
25.317400013591396,20.077800036233384
47.343200003524544,51.395300033618696
24.254900017695036,17.979000040213577
24.822599971230375,19.697700008691754
21.359099991968833,16.89040000201203
36.34849999798462,20.057100027770502
22.296600036497694,17.17690001896699
37.24960006366018,35.910999940824695
25.213200024154503,21.577799998340197
25.78089997768984,21.593500059680082
31.01519996562274,21.270599972922355
34.09339997233474,25.515300058032153
47.327599986601854,37.785999938932946
39.96300001745112,20.984099955967395
25.280899990320904,19.96849996430683
34.96830004223739,24.400799975410337
42.69220007699914,25.62990002843435
39.515099979325896,47.35359998448985
24.327800019818824,18.89040004243725
21.978899985697353,21.6663999708544
19.09869997689384,15.703000008215895
15.76549993842491,13.666500035469653
19.723700006579747,16.562299970246386
28.12470002027112,20.437300008779857
21.588300023722695,14.916500003891997
21.182000000408152,21.817400011059362
23.567400057800114,21.51019998564152
21.36959992640186,19.60909994522808
38.07240000242018,24.223700074799126
45.176500043453416,31.452699931833195
35.52039997885004,26.06210000521969
26.66629998202552,17.30189997033449
43.56720000942005,52.59319996184786
44.48379995665164,29.234100020403275
25.181999990309123,18.32269999795244
25.37989994380041,17.614399985177442
32.661099976394325,20.156000027782284
22.69240003442974,20.723699981317623
34.71320005701273,21.343499975046143
26.411099952383665,21.213300078670727
22.03619997089845,19.406000046728877
34.44229996603099,29.931900007795775
35.97880004235776,43.05160000512842
32.09340002285899,22.046599951863755
24.12469993942068,28.11939993989654
55.22330002349918,69.69189998926595
40.10889997516642,47.160899976006476
20.760200004588114,18.00500003810157
22.025799989933148,18.62480003183009
20.827899970754515,21.07780001097126
31.129800026974408,25.82259994596825
26.098599937540712,20.645600034185918
34.91099996608682,17.614400076126913
22.609100051340647,17.338300040137256
37.608899947372265,22.53620004921686
24.833099996612873,17.8799999957846
18.83830000224407,16.249800046352902
23.869500000728294,19.697700008691754
24.666400076966966,30.05700000358047
34.54130001045996,31.832999957259744
33.5151999934169,27.723599941964494
35.88500003388617,23.47879999433644
43.9942999946652,22.369599992089206
46.45260005418095,41.624499954195926
24.06740004516905,20.390400004544063
23.405999945680378,19.640399932541186
21.18720003636554,19.14039994517225
19.530999998096377,15.49459993839264
14.202999955159612,12.020699978165794
14.531099986925256,13.43730000371579
30.114200035313843,27.265300013823435
24.16119996269117,26.72360005817609
28.661100077442825,18.265400012751343
34.22879999561701,30.74449996347539
38.04640000453219,38.145399958011694
