TRUST_REPs,SWs,TPORs,DPORs,FPORs,ICs,TRUST_ICs
0.004167000042798463,0.008905999948183307,0.007604000074934447,0.005209000050854229,0.0061459999187718495,0.045365000005404,0.0058330000456408015
0.0049479999688628595,0.008333000096172327,0.010051999993265781,0.0057810000271274475,0.005207999947742792,0.044947999981559406,0.0042709999661383335
0.012499999911597115,0.009374999990541255,0.006614999961129797,0.005521000048247515,0.0061459999187718495,0.046509999947375036,0.0041669999291116255
0.007917000061752333,0.007136000022001099,0.006771000016669859,0.007917000061752333,0.006094000013945333,0.04343700004483253,0.010676999977476953
0.0051040000244029216,0.0070309999955497915,0.006718999998156505,0.007708999987698917,0.0071870000510898535,0.048332999995182035,0.005469000029734161
0.006196999947860604,0.008125000022118911,0.007136000022001099,0.0056769999901007395,0.006823000035183213,0.04968700000063109,0.00458299996353162
0.0076559999797609635,0.009479000027567963,0.006718999998156505,0.0063539999928252655,0.005364000003282854,0.04489500008730829,0.004478999926504912
0.005000000101063051,0.0064060000113386195,0.008489000038025551,0.007811999921614188,0.0049999999873762135,0.04291699997338583,0.0041669999291116255
0.008488999924338714,0.0076039999612476095,0.006927000072209921,0.006875000053696567,0.00447900004019175,0.047136000034697645,0.005259999966256146
0.005989999976918625,0.0074479999057075474,0.009114000022236723,0.0071350000325764995,0.006666999979643151,0.0533850000010716,0.005573000066760869
0.008750000006330083,0.008541000056538905,0.006771000016669859,0.0064580000298519735,0.0048439999318361515,0.0594789999013301,0.005416000021796208
0.008854000043356791,0.017915999933393323,0.013021000086155254,0.011354000093888317,0.009582999950907833,0.06473900009495992,0.009844000032899203
0.010312999961570313,0.013332999969861703,0.013749999993706297,0.007863999940127542,0.010728999995990307,0.06744799998159579,0.009739999995872495
0.009218000059263431,0.011458000017228187,0.009634999969421187,0.007761000006212271,0.0061979999372852035,0.06989500002418936,0.005782000016552047
0.014426999996430823,0.042291999989174656,0.039375000028485374,0.039635000007365306,0.023749999968458724,0.08625000009487849,0.012760000004163885
0.0077600000167876715,0.010363999990659067,0.0070830000140631455,0.0069789999770364375,0.0063019999743119115,0.048436999918521906,0.007343999982367677
0.0050520000058895675,0.005312000098456338,0.006562999942616443,0.0058330000456408015,0.005469000029734161,0.03838500003894296,0.0039060000744939316
0.0049479999688628595,0.008073000003605557,0.00869699999839213,0.008177000040632265,0.006561999953191844,0.045209000063550775,0.0049479999688628595
0.006250000069485395,0.009270999953514547,0.006562999942616443,0.006041999995431979,0.0070830000140631455,0.04677099991567957,0.0043750000031650416
0.0070309999955497915,0.00906200000372337,0.008593999950790021,0.0054689999160473235,0.006198000050972041,0.043125000047439244,0.004063000005771755
0.005105000013827521,0.009270999953514547,0.005936999968980672,0.006302000087998749,0.006562999942616443,0.043646000108310545,0.003905999960807094
0.006041999995431979,0.009218999935001193,0.0069789999770364375,0.008073000003605557,0.009479000027567963,0.04239499992308993,0.004740000008496281
0.007448000019394385,0.009218999935001193,0.00968799997735914,0.007917000061752333,0.004948000082549697,0.04354100008185924,0.0036449999925025622
0.006875000053696567,0.006198000050972041,0.006457999916165136,0.006459000019276573,0.0049999999873762135,0.11255200001869525,0.0050520000058895675
0.004531000058705104,0.0069269999585230835,0.010416000009172421,0.0060939999002584955,0.004687999989982927,0.047238999968612916,0.004427000021678396
0.005312000098456338,0.006563000056303281,0.008282000067083573,0.006041999995431979,0.00520800006142963,0.048540999955548614,0.0043750000031650416
0.0051040000244029216,0.009010000098896853,0.008593999950790021,0.006354999982249865,0.007188000040514453,0.08187399998860201,0.0056769999901007395
0.006041999995431979,0.0070830000140631455,0.006979999966461037,0.0069789999770364375,0.005364000003282854,0.042917000087072665,0.00447900004019175
0.007448000019394385,0.010416000009172421,0.009739000006447895,0.00604100000600738,0.0050520000058895675,0.053645999969376135,0.0038020000374672236
0.005625000085274223,0.009999999974752427,0.009010999974634615,0.008541000056538905,0.007968999966578849,0.05286500004331174,0.004532000048129703
0.00953099993239448,0.010572999940450245,0.009999999974752427,0.011353999980201479,0.008645999969303375,0.05442700000912737,0.0076039999612476095
0.008385999990423443,0.010207999935119005,0.008280999963972135,0.008073000003605557,0.00786400005381438,0.0702610000189452,0.00833299998248549
0.0069269999585230835,0.0694790001034562,0.016457999890917563,0.013385999977799656,0.011770000014621473,0.06437499996536644,0.008802000024843437
0.011561999940568057,0.010208000048805843,0.010936999956356885,0.010051999993265781,0.009270999953514547,0.0658330000078422,0.0053119999847695
0.0061979999372852035,0.015834000009817828,0.0294270000722463,0.033333000033053395,0.029062999942652823,0.14010399991093436,0.021146000108274166
0.012864999916928355,0.012707999985650531,0.00723899995591637,0.005782000016552047,0.0069789999770364375,0.047967999989850796,0.013125000009495125
0.00723899995591637,0.007292000077541161,0.009062999993147969,0.0078120000353010255,0.007396000000881031,0.05046800004038232,0.004427000021678396
0.007343999982367677,0.00906200000372337,0.006198000050972041,0.008177000040632265,0.005938000072092109,0.07203100005881424,0.004480000029616349
0.007343999982367677,0.015676999964853167,0.010104000011779135,0.0066660001039053896,0.0063019999743119115,0.05078099991351337,0.006562999942616443
0.004844000045522989,0.008124999908432073,0.008334000085596927,0.008385000000998843,0.0069269999585230835,0.0857809999388337,0.0043229999846516876
0.006771000016669859,0.011718999985532719,0.007968999966578849,0.007552999932158855,0.006823000035183213,0.04442700003437494,0.004115000024285109
0.008594000064476859,0.006615000074816635,0.008594000064476859,0.0058330000456408015,0.006771000016669859,0.046249999968495104,0.005936999968980672
0.0070830000140631455,0.009946999966814474,0.007916999948065495,0.0063019999743119115,0.007031000109236629,0.04682299993419292,0.00484300005609839
0.008280999963972135,0.008542000045963505,0.006041999995431979,0.006407000000763219,0.004687999989982927,0.04333300000780582,0.00458299996353162
0.004427000021678396,0.010051999993265781,0.006875000053696567,0.006198000050972041,0.004426999907991558,0.043541999957597,0.004009999997833802
0.006457999916165136,0.012083999990863958,0.007134999918889662,0.005989999976918625,0.004790999923898198,0.04671900001085305,0.00411400003486051
0.00786400005381438,0.008437000019512197,0.006092999910833896,0.007916999948065495,0.004636000085156411,0.045365000005404,0.003958999968745047
0.007916999948065495,0.009947999956239073,0.009010000098896853,0.007500000037907739,0.004583999952956219,0.05156200006695144,0.0041669999291116255
0.008957999966696661,0.008957999966696661,0.007134999918889662,0.012500000025283953,0.005937999958405271,0.05083399992145132,0.004739000019071682
0.0064580000298519735,0.011093000011896947,0.0070309999955497915,0.0064580000298519735,0.004896000064036343,0.04739599989989074,0.0043750000031650416
0.008645999969303375,0.016405999986091047,0.011041999982808193,0.009478999913881125,0.005884999950467318,0.06250000001273293,0.010625000072650437
0.02505199995539442,0.02770800006146601,0.014948000057302124,0.012499999911597115,0.00849000002745015,0.06296799995197944,0.007396000000881031
0.00989499994830112,0.0164580000046044,0.007813000024725625,0.012656000080824015,0.009009999985210015,0.05817700002808124,0.006198000050972041
0.0070830000140631455,0.014582999938284047,0.009218999935001193,0.015624999946339813,0.022187000013218494,0.20156199991561152,0.022917000023880973
0.012083999990863958,0.026561999902696698,0.016509999909430917,0.018332999957237917,0.012448000006770599,0.05432299997210066,0.00447900004019175
0.005989999976918625,0.008333999971910089,0.008281000077658973,0.03234300004351098,0.007136000022001099,0.049530999945091025,0.0063539999928252655
0.004687000000558328,0.006094000013945333,0.006562999942616443,0.005988999987494026,0.008177000040632265,0.072447999968972,0.006092999910833896
0.005209000050854229,0.010312999961570313,0.0067709999029830215,0.0077079999982743175,0.00520800006142963,0.046718999897166213,0.004219000061311817
0.006718999998156505,0.0077079999982743175,0.006198000050972041,0.01025999995363236,0.0055209999345606775,0.04890600007456669,0.0057290000086140935
0.008957999966696661,0.009218999935001193,0.006665999990218552,0.0077600000167876715,0.005259999966256146,0.04968700000063109,0.004115000024285109
0.0051560000429162756,0.010572999940450245,0.0068749999400097295,0.005884999950467318,0.005782000016552047,0.046406000024035166,0.0064060000113386195
0.008281000077658973,0.010520999921936891,0.008854000043356791,0.0077600000167876715,0.0063539999928252655,0.04525999997895269,0.005884999950467318
0.005105000013827521,0.009322999972027901,0.0062499999557985575,0.0077090001013857545,0.005417000011220807,0.0506769999901735,0.004844000045522989
0.00953099993239448,0.007811999921614188,0.006459000019276573,0.005937999958405271,0.0049999999873762135,0.04051999997045641,0.00411400003486051
0.004427000021678396,0.009583000064594671,0.0061459999187718495,0.0061979999372852035,0.004687000000558328,0.11260400003720861,0.0049999999873762135
0.005573000066760869,0.016614000060144463,0.0065100000483653275,0.008697999987816729,0.0063019999743119115,0.055834000022514374,0.0036980000004405156
0.008124999908432073,0.009479000027567963,0.008906000061870145,0.0063539999928252655,0.006771000016669859,0.059947999943688046,0.0043750000031650416
0.008906000061870145,0.01031300007525715,0.011040999993383593,0.009999999974752427,0.005312999974194099,0.061041999970257166,0.006771000016669859
0.007396000000881031,0.011615000062192848,0.0069269999585230835,0.005729999998038693,0.0070309999955497915,0.04744800003209093,0.004531000058705104
0.009166999916487839,0.014374999977917469,0.014009999972586229,0.013125000009495125,0.007136000022001099,0.055833000033089775,0.011562999929992657
0.011510000035741541,0.01583300002039323,0.011719000099219556,0.009583000064594671,0.008385999990423443,0.0808849999884842,0.0076559999797609635
0.010363999990659067,0.013229000046521833,0.010781000014503661,0.011040999993383593,0.009374999990541255,0.05635399998027424,0.008750000006330083
0.007187999926827615,0.020103999986531562,0.019895999912478146,0.020521000010376156,0.019167000004927104,0.1079689999414768,0.0257809999766323
0.014010000086273067,0.021978999939165078,0.016405999986091047,0.01562500006002665,0.011874999927385943,0.05619699993530958,0.0058330000456408015
0.007396000000881031,0.008280999963972135,0.0062499999557985575,0.007291999963854323,0.0049999999873762135,0.04724000007172435,0.003905999960807094
0.00677000002724526,0.008176999926945427,0.008176999926945427,0.0059370000826675096,0.007031999984974391,0.042552000081741426,0.0043229999846516876
0.00484300005609839,0.00833299998248549,0.008749999892643245,0.008646000082990213,0.0067709999029830215,0.044322999997348234,0.004115000024285109
0.005155999929229438,0.0064580000298519735,0.007916999948065495,0.007448000019394385,0.0049999999873762135,0.04729200009023771,0.003280999976595922
0.005469000029734161,0.008959000069808098,0.007812999911038787,0.007761000006212271,0.008280999963972135,0.043228999970779114,0.005677000103787577
0.008645999969303375,0.007448000019394385,0.005885999939891917,0.008020999985092203,0.0063019999743119115,0.042864999954872474,0.006613999971705198
0.004792000027009635,0.009844000032899203,0.0068749999400097295,0.009427000009054609,0.004948000082549697,0.04307300002892589,0.006041999995431979
0.007291999963854323,0.00916599992706324,0.008957999966696661,0.0056249999715873855,0.007396000000881031,0.04572900002131064,0.0041669999291116255
0.005573000066760869,0.007969000080265687,0.006196999947860604,0.005467999926622724,0.008697999987816729,0.05234299999301584,0.004321999995227088
0.00458299996353162,0.007239999945340969,0.007708999987698917,0.005521000048247515,0.0069269999585230835,0.04796900009296223,0.00385399994229374
0.008697999987816729,0.0070309999955497915,0.0070309999955497915,0.005364000003282854,0.007343999982367677,0.07593700001962134,0.0033860000030472293
0.003436999918449146,0.00484300005609839,0.005207999947742792,0.006094000013945333,0.0047919999133227975,0.03140599994821969,0.002760000029411458
0.009062999993147969,0.0057290000086140935,0.007813000024725625,0.005364999992707453,0.004687999989982927,0.045884999963163864,0.007136000022001099
0.0061979999372852035,0.0066140000853920355,0.007186999937403016,0.009896000051412557,0.010000000088439265,0.08135400003084214,0.0055209999345606775
0.004948000082549697,0.008385000000998843,0.005988999987494026,0.006666999979643151,0.0069269999585230835,0.04234400000768801,0.004896000064036343
0.0070830000140631455,0.032604000011815515,0.005886000053578755,0.007759999903100834,0.0056769999901007395,0.041770999928303354,0.003905999960807094
0.003958999968745047,0.0070830000140631455,0.005417000011220807,0.0054169998975339695,0.0043750000031650416,0.035625000009531504,0.005936999968980672
0.009582999950907833,0.012916000059703947,0.012239000056979421,0.020103999986531562,0.010051999993265781,0.06656300001850468,0.021250000031614036
0.012603999948623823,0.012655999967137177,0.016041999970184406,0.011926999945899297,0.005936999968980672,0.05973899999389687,0.007290999974429724
0.00921900004868803,0.012290999961805937,0.011301999961688125,0.009167000030174677,0.0069789999770364375,0.05499899998540059,0.006823000035183213
0.01822899992021121,0.028853999992861645,0.021822999997311854,0.016302000062751176,0.009739000006447895,0.08520799997313588,0.009218999935001193
0.00822999993488338,0.00906200000372337,0.009478999913881125,0.00822900005914562,0.0049999999873762135,0.049323000098411285,0.007290999974429724
0.0049999999873762135,0.009999999974752427,0.00895899995612126,0.0076039999612476095,0.006614999961129797,0.048437999907946505,0.004479999915929511
0.004842999942411552,0.007500000037907739,0.007188000040514453,0.0058330000456408015,0.004896000064036343,0.05187499994008249,0.005884999950467318
0.0037500000189538696,0.009062999993147969,0.0078120000353010255,0.0068229999214963755,0.009270999953514547,0.05203099999562255,0.005519999945136078
0.007188000040514453,0.0070830000140631455,0.006094000013945333,0.0064580000298519735,0.005416000021796208,0.04562399999485933,0.005103999910716084
0.0063539999928252655,0.008176999926945427,0.0065100000483653275,0.007968999966578849,0.004583000077218458,0.040833999946698896,0.00458299996353162
0.0050520000058895675,0.00822900005914562,0.010051999993265781,0.00822900005914562,0.007136000022001099,0.04630199998700846,0.006979999966461037
0.004687000000558328,0.009270999953514547,0.008125000022118911,0.008854000043356791,0.0072910000881165615,0.055572999940523005,0.004426999907991558
0.054009999985282775,0.011040999993383593,0.0062499999557985575,0.006666999979643151,0.006823000035183213,0.050885000064226915,0.004374999889478204
0.0064060000113386195,0.007134999918889662,0.015834000009817828,0.008698000101503567,0.0056249999715873855,0.04708300002675969,0.0063539999928252655
0.005416000021796208,0.0061459999187718495,0.008542000045963505,0.009114000022236723,0.0050520000058895675,0.2405199999202523,0.0063019999743119115
0.005469000029734161,0.009115000011661323,0.006146000032458687,0.00723899995591637,0.004583999952956219,0.042395000036776764,0.004063000005771755
0.005417000011220807,0.006250000069485395,0.0056769999901007395,0.0055729999530740315,0.0047919999133227975,0.042290999999750056,0.004062000016347156
0.009427000009054609,0.009844000032899203,0.006042000109118817,0.0055729999530740315,0.004583000077218458,0.043854000068677124,0.004063000005771755
0.0077079999982743175,0.013854000030733005,0.007448000019394385,0.00843699990582536,0.005312000098456338,0.054374999990614015,0.004478999926504912
0.005312999974194099,0.009427000009054609,0.007343999982367677,0.0074479999057075474,0.0056249999715873855,0.051822999921569135,0.005417000011220807
0.010937999945781485,0.015051999980641995,0.0111460000198349,0.01307299999098177,0.022082999976191786,0.06536400007917109,0.008854000043356791
0.01145799990354135,0.013593999938166235,0.013645999956679589,0.012759999890477047,0.014322999959404115,0.06890700001349614,0.010208999924543605
0.006198000050972041,0.011458000017228187,0.012917000049128546,0.0076559999797609635,0.005155999929229438,0.05427099995358731,0.0054689999160473235
0.009374999990541255,0.02869800005100842,0.02973999994537735,0.02869800005100842,0.024635000045236666,0.1285409999809417,0.013593000062428473
0.013540999930228281,0.022187000013218494,0.0072390000696032075,0.0069280000616345205,0.004687999989982927,0.049063000005844515,0.004478999926504912
0.005469000029734161,0.006875000053696567,0.00968799997735914,0.007396000000881031,0.005832999931953964,0.04958299996360438,0.004479999915929511
0.004844000045522989,0.008905999948183307,0.008176999926945427,0.005625000085274223,0.004739000019071682,0.04791700007444888,0.005573000066760869
0.004687999989982927,0.011823000022559427,0.0062499999557985575,0.0064580000298519735,0.004634999982044974,0.0382299999728275,0.0040629998920849175
0.007813000024725625,0.0064580000298519735,0.0066140000853920355,0.0058850000641541556,0.005259999966256146,0.050521000048320275,0.007500000037907739
0.006562999942616443,0.012499999911597115,0.008959000069808098,0.0063539999928252655,0.005261000069367583,0.046145999931468396,0.004115000024285109
0.007343999982367677,0.009166999916487839,0.007604000074934447,0.007343999982367677,0.007291999963854323,0.046041000018703926,0.004894999960924906
0.007292000077541161,0.00921900004868803,0.008073000003605557,0.005520000058822916,0.005417000011220807,0.04223900009492354,0.0064580000298519735
0.05880200001229241,0.009686999987934541,0.007290999974429724,0.012188000027890666,0.005000000101063051,0.04656199996588839,0.004321999995227088
0.006718999998156505,0.009427000009054609,0.008073000003605557,0.005988999987494026,0.004740000008496281,0.04901099998733116,0.004740000008496281
0.005469000029734161,0.0077600000167876715,0.0064580000298519735,0.0053119999847695,0.00723899995591637,0.05817700002808124,0.005364000003282854
0.0049479999688628595,0.008907000051294744,0.0075519999427342555,0.007500000037907739,0.005312999974194099,0.04614600004515523,0.006875000053696567
0.008750000006330083,0.011145999906148063,0.009322999972027901,0.0069789999770364375,0.008125000022118911,0.06651000001056673,0.008280999963972135
0.0049479999688628595,0.0069789999770364375,0.008385000000998843,0.006511000037789927,0.0070830000140631455,0.05307300000367832,0.008697999987816729
0.012291999951230537,0.019270000052529213,0.014061999991099583,0.01161499994850601,0.011927000059586135,0.06687500001589797,0.0064060000113386195
0.01499999996212864,0.016250000044237822,0.010571999951025646,0.011301999961688125,0.009322999972027901,0.1178119999849514,0.010728999995990307
0.009270999953514547,0.010834000022441614,0.0078120000353010255,0.0063019999743119115,0.005521000048247515,0.06781199999750243,0.006041999995431979
0.014635000070484239,0.027082999963568,0.027864000003319234,0.01682300000993564,0.022917000023880973,0.09156199996596115,0.014635000070484239
0.00650999993467849,0.006562999942616443,0.0071870000510898535,0.007968999966578849,0.006667000093329989,0.04864599998199992,0.006823000035183213
0.006979000090723275,0.009166000040750077,0.011458000017228187,0.0061979999372852035,0.0061459999187718495,0.04718699995009956,0.004635999971469573
0.006771000016669859,0.008020999985092203,0.007917000061752333,0.006094000013945333,0.00520800006142963,0.05130199997438467,0.004427000021678396
0.010625000072650437,0.007290999974429724,0.006823000035183213,0.0062499999557985575,0.007136000022001099,0.04968700000063109,0.004010999987258401
